N,artifact_prob,artifact_selected,candidate_count,clip_quantile,condition,energy_tail_gap,global_weight,invalid_low_energy_rate,method,mode_entropy,near_valid_prob,pool_true_score,pool_valid_rate,regime,score_execution_spearman,seed,selected_energy,selected_mode_frequency,selected_shortcut,selected_true_score,selected_valid,selection_index,shortcut_weight,trial
2,,0.0,2.0,,base,0.06195055523235869,,0.0,calibrated_clipped,0.6931471805599453,,1.0,1.0,budget_sweep,1.0,14,-0.027737675543981013,0.5,0.15874527789462334,1.0,1.0,1,,1
2,,0.0,2.0,,base,0.06195055523235869,,0.0,diversity_constrained,0.6931471805599453,,1.0,1.0,budget_sweep,1.0,14,-0.027737675543981013,0.5,0.15874527789462334,1.0,1.0,1,,1
4,,0.0,4.0,,base,0.15482678057197438,,0.0,min_energy,1.3862943611198906,,0.7916666666666666,0.75,budget_sweep,0.4,14,-0.027737675543981013,0.25,0.15874527789462334,1.0,1.0,1,,1
4,,0.0,4.0,,base,0.15482678057197438,,0.0,calibrated_clipped,1.3862943611198906,,0.7916666666666666,0.75,budget_sweep,0.4,14,-0.027737675543981013,0.25,0.15874527789462334,1.0,1.0,1,,1
4,,0.0,4.0,,base,0.15482678057197438,,0.0,diversity_constrained,1.3862943611198906,,0.7916666666666666,0.75,budget_sweep,0.4,14,-0.027737675543981013,0.25,0.15874527789462334,1.0,1.0,1,,1
8,,0.0,8.0,,base,0.17979300828472614,,0.0,min_energy,2.0794415416798357,,0.7291666666666667,0.5,budget_sweep,0.7142857142857143,14,-0.027737675543981013,0.125,0.15874527789462334,1.0,1.0,1,,1
8,,0.0,8.0,,base,0.05589189782000875,,0.0,calibrated_clipped,2.0794415416798357,,0.7291666666666667,0.5,budget_sweep,0.7142857142857143,14,0.09616343492073637,0.125,0.12274965309456543,1.0,1.0,0,,1
8,,0.0,8.0,,base,0.17979300828472614,,0.0,diversity_constrained,2.0794415416798357,,0.7291666666666667,0.5,budget_sweep,0.7142857142857143,14,-0.027737675543981013,0.125,0.15874527789462334,1.0,1.0,1,,1
16,,0.0,16.0,,base,0.36365831319818964,,0.0,min_energy,2.772588722239781,,0.5,0.375,budget_sweep,0.8117647058823529,14,-0.027737675543981013,0.0625,0.15874527789462334,1.0,1.0,1,,1
16,,0.0,16.0,,base,0.2030493580269443,,0.0,calibrated_clipped,2.772588722239781,,0.5,0.375,budget_sweep,0.8117647058823529,14,0.13287127962726436,0.0625,0.10017063087130407,1.0,1.0,4,,1
16,,0.0,16.0,,base,0.36365831319818964,,0.0,diversity_constrained,2.772588722239781,,0.5,0.375,budget_sweep,0.8117647058823529,14,-0.027737675543981013,0.0625,0.15874527789462334,1.0,1.0,1,,1
32,,1.0,32.0,,base,2.213366203504463,,0.5,min_energy,3.4657359027997265,,0.4322916666666667,0.3125,budget_sweep,0.6634897360703812,14,-1.8238581003456025,0.03125,1.1961896347630063,0.0,0.0,16,,1
32,,0.0,32.0,,base,0.3063639287626682,,0.5,calibrated_clipped,3.4657359027997265,,0.4322916666666667,0.3125,budget_sweep,0.6634897360703812,14,0.08314417439619211,0.03125,0.11872626145354576,1.0,1.0,13,,1
32,,1.0,32.0,,base,2.213366203504463,,0.5,diversity_constrained,3.4657359027997265,,0.4322916666666667,0.3125,budget_sweep,0.6634897360703812,14,-1.8238581003456025,0.03125,1.1961896347630063,0.0,0.0,16,,1
64,,1.0,64.0,,base,2.0824195364879525,,0.8571428571428571,min_energy,4.1588830833596715,,0.5208333333333334,0.40625,budget_sweep,0.5381410256410256,14,-1.9268268006942886,0.015625,1.1958921087915517,0.16666666666666663,0.0,42,,1
64,,0.0,64.0,,base,0.0940063187065435,,0.8571428571428571,calibrated_clipped,4.1588830833596715,,0.5208333333333334,0.40625,budget_sweep,0.5381410256410256,14,0.061586417087120614,0.015625,0.12015197544087898,1.0,1.0,56,,1
64,,1.0,64.0,,base,2.0824195364879525,,0.8571428571428571,diversity_constrained,4.1588830833596715,,0.5208333333333334,0.40625,budget_sweep,0.5381410256410256,14,-1.9268268006942886,0.015625,1.1958921087915517,0.16666666666666663,0.0,42,,1
128,,1.0,128.0,,base,2.1120033901989625,,1.0,min_energy,4.815451113707707,,0.4830729166666667,0.359375,budget_sweep,0.3924990844167735,14,-1.9520000000000008,0.0078125,1.3500000000000003,0.0,0.0,127,,1
128,,0.0,128.0,,base,0.20280641946898614,,1.0,calibrated_clipped,4.815451113707707,,0.4830729166666667,0.359375,budget_sweep,0.3924990844167735,14,-0.04280302927002455,0.0078125,0.14216034680482922,1.0,1.0,109,,1
128,,1.0,128.0,,base,2.08683019089325,,1.0,diversity_constrained,4.815451113707707,,0.4830729166666667,0.359375,budget_sweep,0.3924990844167735,14,-1.9268268006942886,0.0078125,1.1958921087915517,0.16666666666666663,0.0,42,,1
256,,1.0,256.0,,base,2.106803866047577,,1.0,min_energy,5.50522701998111,,0.5123697916666667,0.359375,budget_sweep,0.3930418860151064,14,-1.9520000000000008,0.00390625,1.3500000000000003,0.0,0.0,127,,1
256,,0.0,256.0,,base,0.19760689531760045,,1.0,calibrated_clipped,5.50522701998111,,0.5123697916666667,0.359375,budget_sweep,0.3930418860151064,14,-0.04280302927002455,0.00390625,0.14216034680482922,1.0,1.0,109,,1
256,,1.0,256.0,,base,2.0879487023840624,,1.0,diversity_constrained,5.50522701998111,,0.5123697916666667,0.359375,budget_sweep,0.3930418860151064,14,-1.9331448363364865,0.0078125,1.2003879973354434,0.16666666666666663,0.0,200,,1
512,,1.0,512.0,,base,2.145709363296567,,1.0,min_energy,6.155716169868542,,0.5455729166666667,0.396484375,budget_sweep,0.37341597072017946,14,-1.998099594967456,0.001953125,1.159660297560146,0.33333333333333337,0.0,474,,1
512,,0.0,512.0,,base,0.19041279759913557,,1.0,calibrated_clipped,6.155716169868542,,0.5455729166666667,0.396484375,budget_sweep,0.37341597072017946,14,-0.04280302927002455,0.001953125,0.14216034680482922,1.0,1.0,109,,1
512,,1.0,512.0,,base,2.145709363296567,,1.0,diversity_constrained,6.155716169868542,,0.5455729166666667,0.396484375,budget_sweep,0.37341597072017946,14,-1.998099594967456,0.001953125,1.159660297560146,0.33333333333333337,0.0,474,,1
1,,0.0,1.0,,base,0.0,,0.0,min_energy,-0.0,,1.0,1.0,budget_sweep,0.0,14,-0.07992979146478071,1.0,0.1774424618038898,1.0,1.0,0,,2
1,,0.0,1.0,,base,0.0,,0.0,calibrated_clipped,-0.0,,1.0,1.0,budget_sweep,0.0,14,-0.07992979146478071,1.0,0.1774424618038898,1.0,1.0,0,,2
1,,0.0,1.0,,base,0.0,,0.0,diversity_constrained,-0.0,,1.0,1.0,budget_sweep,0.0,14,-0.07992979146478071,1.0,0.1774424618038898,1.0,1.0,0,,2
2,,0.0,2.0,,base,0.05537002747100984,,0.0,min_energy,0.6931471805599453,,1.0,1.0,budget_sweep,-1.0,14,-0.07992979146478071,0.5,0.1774424618038898,1.0,1.0,0,,2
2,,0.0,2.0,,base,0.05537002747100984,,0.0,calibrated_clipped,0.6931471805599453,,1.0,1.0,budget_sweep,-1.0,14,-0.07992979146478071,0.5,0.1774424618038898,1.0,1.0,0,,2
2,,0.0,2.0,,base,0.05537002747100984,,0.0,diversity_constrained,0.6931471805599453,,1.0,1.0,budget_sweep,-1.0,14,-0.07992979146478071,0.5,0.1774424618038898,1.0,1.0,0,,2
4,,0.0,4.0,,base,0.13658737193727108,,0.0,min_energy,1.3862943611198906,,1.0,1.0,budget_sweep,-0.8,14,-0.07992979146478071,0.25,0.1774424618038898,1.0,1.0,0,,2
4,,0.0,4.0,,base,0.025847316995251397,,0.0,calibrated_clipped,1.3862943611198906,,1.0,1.0,budget_sweep,-0.8,14,0.03081026347723896,0.25,0.1167210355826742,1.0,1.0,1,,2
4,,0.0,4.0,,base,0.13658737193727108,,0.0,diversity_constrained,1.3862943611198906,,1.0,1.0,budget_sweep,-0.8,14,-0.07992979146478071,0.25,0.1774424618038898,1.0,1.0,0,,2
8,,0.0,8.0,,base,0.1582390327889415,,0.0,min_energy,2.0794415416798357,,0.875,0.875,budget_sweep,0.0,14,-0.07992979146478071,0.125,0.1774424618038898,1.0,1.0,0,,2
8,,0.0,8.0,,base,0.04749897784692182,,0.0,calibrated_clipped,2.0794415416798357,,0.875,0.875,budget_sweep,0.0,14,0.03081026347723896,0.125,0.1167210355826742,1.0,1.0,1,,2
8,,0.0,8.0,,base,0.1582390327889415,,0.0,diversity_constrained,2.0794415416798357,,0.875,0.875,budget_sweep,0.0,14,-0.07992979146478071,0.125,0.1774424618038898,1.0,1.0,0,,2
16,,0.0,16.0,,base,0.19668436394233085,,0.0,min_energy,2.772588722239781,,0.7395833333333334,0.6875,budget_sweep,0.47352941176470587,14,-0.07992979146478071,0.0625,0.1774424618038898,1.0,1.0,0,,2
16,,0.0,16.0,,base,0.08594430900031118,,0.0,calibrated_clipped,2.772588722239781,,0.7395833333333334,0.6875,budget_sweep,0.47352941176470587,14,0.03081026347723896,0.0625,0.1167210355826742,1.0,1.0,1,,2
16,,0.0,16.0,,base,0.19668436394233085,,0.0,diversity_constrained,2.772588722239781,,0.7395833333333334,0.6875,budget_sweep,0.47352941176470587,14,-0.07992979146478071,0.0625,0.1774424618038898,1.0,1.0,0,,2
32,,1.0,32.0,,base,2.180099249293485,,1.0,min_energy,3.4657359027997265,,0.671875,0.5625,budget_sweep,0.2899560117302053,14,-2.055333333333333,0.03125,1.3499999999999999,0.16666666666666663,0.0,19,,2
32,,0.0,32.0,,base,0.09395565248291322,,1.0,calibrated_clipped,3.4657359027997265,,0.671875,0.5625,budget_sweep,0.2899560117302053,14,0.03081026347723896,0.03125,0.1167210355826742,1.0,1.0,1,,2
32,,1.0,32.0,,base,1.983711666124198,,1.0,diversity_constrained,3.4657359027997265,,0.671875,0.5625,budget_sweep,0.2899560117302053,14,-1.8589457501640458,0.03125,1.1147961052507742,0.16666666666666663,0.0,17,,2
64,,1.0,64.0,,base,2.2075079255392396,,1.0,min_energy,4.137222233967175,,0.5807291666666667,0.5,budget_sweep,0.42326007326007326,14,-2.055333333333333,0.015625,1.3499999999999999,0.16666666666666663,0.0,19,,2
64,,0.0,64.0,,base,0.12136432872866777,,1.0,calibrated_clipped,4.137222233967175,,0.5807291666666667,0.5,budget_sweep,0.42326007326007326,14,0.03081026347723896,0.015625,0.1167210355826742,1.0,1.0,1,,2
64,,1.0,64.0,,base,2.0111203423699524,,1.0,diversity_constrained,4.137222233967175,,0.5807291666666667,0.5,budget_sweep,0.42326007326007326,14,-1.8589457501640458,0.015625,1.1147961052507742,0.16666666666666663,0.0,17,,2
128,,1.0,128.0,,base,2.1871233030507,,1.0,min_energy,4.819538989830868,,0.5638020833333333,0.4609375,budget_sweep,0.39176661783556127,14,-2.055333333333333,0.0078125,1.3499999999999999,0.16666666666666663,0.0,19,,2
128,,0.0,128.0,,base,0.13422170408725526,,1.0,calibrated_clipped,4.819538989830868,,0.5638020833333333,0.4609375,budget_sweep,0.39176661783556127,14,-0.0024317343698886645,0.0078125,0.13588315457127062,1.0,1.0,122,,2
128,,1.0,128.0,,base,1.9907357198814124,,1.0,diversity_constrained,4.819538989830868,,0.5638020833333333,0.4609375,budget_sweep,0.39176661783556127,14,-1.8589457501640458,0.0078125,1.1147961052507742,0.16666666666666663,0.0,17,,2
256,,1.0,256.0,,base,2.1905380867924915,,1.0,min_energy,5.492352657223281,,0.5501302083333333,0.4375,budget_sweep,0.39415841725795375,14,-2.055333333333333,0.0078125,1.3499999999999999,0.16666666666666663,0.0,19,,2
256,,0.0,256.0,,base,0.13763648782904728,,1.0,calibrated_clipped,5.492352657223281,,0.5501302083333333,0.4375,budget_sweep,0.39415841725795375,14,-0.0024317343698886645,0.00390625,0.13588315457127062,1.0,1.0,122,,2
256,,1.0,256.0,,base,1.9941505036232043,,1.0,diversity_constrained,5.492352657223281,,0.5501302083333333,0.4375,budget_sweep,0.39415841725795375,14,-1.8589457501640458,0.00390625,1.1147961052507742,0.16666666666666663,0.0,17,,2
512,,1.0,512.0,,base,2.202524305493518,,1.0,min_energy,6.145549413284775,,0.529296875,0.41015625,budget_sweep,0.34193002483377394,14,-2.055333333333333,0.00390625,1.3499999999999999,0.16666666666666663,0.0,19,,2
512,,0.0,512.0,,base,0.16429251557435892,,1.0,calibrated_clipped,6.145549413284775,,0.529296875,0.41015625,budget_sweep,0.34193002483377394,14,-0.017101543414173984,0.001953125,0.13665109325175723,1.0,1.0,174,,2
512,,1.0,512.0,,base,2.074382405839121,,1.0,diversity_constrained,6.145549413284775,,0.529296875,0.41015625,budget_sweep,0.34193002483377394,14,-1.927191433678936,0.00390625,1.1961896347630063,0.16666666666666663,0.0,328,,2
1,,0.0,1.0,,base,0.0,,1.0,min_energy,-0.0,,0.8333333333333334,0.0,budget_sweep,0.0,14,0.19557912665146787,1.0,0.13043991550485093,0.8333333333333334,0.0,0,,3
1,,0.0,1.0,,base,0.0,,1.0,calibrated_clipped,-0.0,,0.8333333333333334,0.0,budget_sweep,0.0,14,0.19557912665146787,1.0,0.13043991550485093,0.8333333333333334,0.0,0,,3
1,,0.0,1.0,,base,0.0,,1.0,diversity_constrained,-0.0,,0.8333333333333334,0.0,budget_sweep,0.0,14,0.19557912665146787,1.0,0.13043991550485093,0.8333333333333334,0.0,0,,3
2,,0.0,2.0,,base,0.22700466321990725,,1.0,min_energy,0.6931471805599453,,0.4166666666666667,0.0,budget_sweep,1.0,14,0.19557912665146787,0.5,0.13043991550485093,0.8333333333333334,0.0,0,,3
2,,0.0,2.0,,base,0.22700466321990725,,1.0,calibrated_clipped,0.6931471805599453,,0.4166666666666667,0.0,budget_sweep,1.0,14,0.19557912665146787,0.5,0.13043991550485093,0.8333333333333334,0.0,0,,3
2,,0.0,2.0,,base,0.22700466321990725,,1.0,diversity_constrained,0.6931471805599453,,0.4166666666666667,0.0,budget_sweep,1.0,14,0.19557912665146787,0.5,0.13043991550485093,0.8333333333333334,0.0,0,,3
4,,1.0,4.0,,base,1.9341612623950915,,1.0,min_energy,1.3862943611198906,,0.45833333333333337,0.25,budget_sweep,0.4,14,-1.7808670047570008,0.25,1.149460183036265,0.0,0.0,2,,3
4,,0.0,4.0,,base,0.042284869013377274,,1.0,calibrated_clipped,1.3862943611198906,,0.45833333333333337,0.25,budget_sweep,0.4,14,0.1110093886247133,0.25,0.09771216411455001,1.0,1.0,3,,3
4,,1.0,4.0,,base,1.9341612623950915,,1.0,diversity_constrained,1.3862943611198906,,0.45833333333333337,0.25,budget_sweep,0.4,14,-1.7808670047570008,0.25,1.149460183036265,0.0,0.0,2,,3
8,,1.0,8.0,,base,1.9607506304551356,,1.0,min_energy,2.0794415416798357,,0.375,0.25,budget_sweep,0.38095238095238093,14,-1.7808670047570008,0.125,1.149460183036265,0.0,0.0,2,,3
8,,0.0,8.0,,base,0.122413747190361,,1.0,calibrated_clipped,2.0794415416798357,,0.375,0.25,budget_sweep,0.38095238095238093,14,0.05746987850777382,0.125,0.11859625779145244,1.0,1.0,6,,3
8,,1.0,8.0,,base,1.9607506304551356,,1.0,diversity_constrained,2.0794415416798357,,0.375,0.25,budget_sweep,0.38095238095238093,14,-1.7808670047570008,0.125,1.149460183036265,0.0,0.0,2,,3
16,,1.0,16.0,,base,2.232362342548625,,1.0,min_energy,2.772588722239781,,0.47916666666666663,0.25,budget_sweep,0.49411764705882355,14,-2.055333333333334,0.0625,1.3500000000000003,0.16666666666666663,0.0,12,,3
16,,0.0,16.0,,base,0.1195591307075177,,1.0,calibrated_clipped,2.772588722239781,,0.47916666666666663,0.25,budget_sweep,0.49411764705882355,14,0.05746987850777382,0.0625,0.11859625779145244,1.0,1.0,6,,3
16,,1.0,16.0,,base,2.232362342548625,,1.0,diversity_constrained,2.772588722239781,,0.47916666666666663,0.25,budget_sweep,0.49411764705882355,14,-2.055333333333334,0.0625,1.3500000000000003,0.16666666666666663,0.0,12,,3
32,,1.0,32.0,,base,2.1849934823862758,,1.0,min_energy,3.4657359027997265,,0.515625,0.34375,budget_sweep,0.46810850439882695,14,-2.055333333333334,0.03125,1.3500000000000003,0.16666666666666663,0.0,12,,3
32,,0.0,32.0,,base,0.13106725575067615,,1.0,calibrated_clipped,3.4657359027997265,,0.515625,0.34375,budget_sweep,0.46810850439882695,14,-0.0014071066977344848,0.03125,0.14352674856910658,1.0,1.0,26,,3
32,,1.0,32.0,,base,2.1849934823862758,,1.0,diversity_constrained,3.4657359027997265,,0.515625,0.34375,budget_sweep,0.46810850439882695,14,-2.055333333333334,0.03125,1.3500000000000003,0.16666666666666663,0.0,12,,3
64,,1.0,64.0,,base,2.158677926463417,,1.0,min_energy,4.115561384574677,,0.4947916666666667,0.375,budget_sweep,0.3478937728937729,14,-2.055333333333334,0.015625,1.3500000000000003,0.16666666666666663,0.0,12,,3
64,,0.0,64.0,,base,0.14250906545290315,,1.0,calibrated_clipped,4.115561384574677,,0.4947916666666667,0.375,budget_sweep,0.3478937728937729,14,-0.03916447232281985,0.015625,0.16153707200657416,1.0,1.0,23,,3
64,,1.0,64.0,,base,2.158677926463417,,1.0,diversity_constrained,4.115561384574677,,0.4947916666666667,0.375,budget_sweep,0.3478937728937729,14,-2.055333333333334,0.015625,1.3500000000000003,0.16666666666666663,0.0,12,,3
128,,1.0,128.0,,base,2.1807066331720346,,1.0,min_energy,4.757211114103303,,0.53515625,0.375,budget_sweep,0.4030225691265336,14,-2.055333333333334,0.0078125,1.3500000000000003,0.16666666666666663,0.0,12,,3
128,,0.0,128.0,,base,0.15943790123146304,,1.0,calibrated_clipped,4.757211114103303,,0.53515625,0.375,budget_sweep,0.4030225691265336,14,-0.03406460139276223,0.0078125,0.1379232299815,1.0,1.0,84,,3
128,,1.0,128.0,,base,2.1807066331720346,,1.0,diversity_constrained,4.757211114103303,,0.53515625,0.375,budget_sweep,0.4030225691265336,14,-2.055333333333334,0.0078125,1.3500000000000003,0.16666666666666663,0.0,12,,3
256,,1.0,256.0,,base,2.2020969637352548,,1.0,min_energy,5.467320533544239,,0.5345052083333334,0.38671875,budget_sweep,0.4227275978484779,14,-2.055333333333334,0.00390625,1.3500000000000003,0.16666666666666663,0.0,12,,3
256,,0.0,256.0,,base,0.18082823179468327,,1.0,calibrated_clipped,5.467320533544239,,0.5345052083333334,0.38671875,budget_sweep,0.4227275978484779,14,-0.03406460139276223,0.00390625,0.1379232299815,1.0,1.0,84,,3
256,,1.0,256.0,,base,2.1116256211314464,,1.0,diversity_constrained,5.467320533544239,,0.5345052083333334,0.38671875,budget_sweep,0.4227275978484779,14,-1.9648619907295253,0.0078125,1.126299265285716,0.33333333333333337,0.0,188,,3
512,,1.0,512.0,,base,2.193245005038126,,1.0,min_energy,6.138841835542415,,0.5647786458333334,0.416015625,budget_sweep,0.4104449014946041,14,-2.055333333333334,0.005859375,1.3500000000000003,0.16666666666666663,0.0,12,,3
512,,0.0,512.0,,base,0.17197627309755442,,1.0,calibrated_clipped,6.138841835542415,,0.5647786458333334,0.416015625,budget_sweep,0.4104449014946041,14,-0.03406460139276223,0.001953125,0.1379232299815,1.0,1.0,84,,3
512,,1.0,512.0,,base,2.1027736624343176,,1.0,diversity_constrained,6.138841835542415,,0.5647786458333334,0.416015625,budget_sweep,0.4104449014946041,14,-1.9648619907295253,0.005859375,1.126299265285716,0.33333333333333337,0.0,188,,3
1,,0.0,1.0,,base,0.0,,0.0,min_energy,-0.0,,1.0,1.0,budget_sweep,0.0,15,0.15052601179713976,1.0,0.0915237769206642,1.0,1.0,0,,0
1,,0.0,1.0,,base,0.0,,0.0,calibrated_clipped,-0.0,,1.0,1.0,budget_sweep,0.0,15,0.15052601179713976,1.0,0.0915237769206642,1.0,1.0,0,,0
1,,0.0,1.0,,base,0.0,,0.0,diversity_constrained,-0.0,,1.0,1.0,budget_sweep,0.0,15,0.15052601179713976,1.0,0.0915237769206642,1.0,1.0,0,,0
2,,0.0,2.0,,base,0.02485726204293172,,0.0,min_energy,0.6931471805599453,,1.0,1.0,budget_sweep,1.0,15,0.1008114877112763,0.5,0.1070032822554955,1.0,1.0,1,,0
2,,0.0,2.0,,base,0.02485726204293172,,0.0,calibrated_clipped,0.6931471805599453,,1.0,1.0,budget_sweep,1.0,15,0.1008114877112763,0.5,0.1070032822554955,1.0,1.0,1,,0
2,,0.0,2.0,,base,0.02485726204293172,,0.0,diversity_constrained,0.6931471805599453,,1.0,1.0,budget_sweep,1.0,15,0.1008114877112763,0.5,0.1070032822554955,1.0,1.0,1,,0
4,,0.0,4.0,,base,0.08682291333981802,,0.0,min_energy,1.3862943611198906,,0.7083333333333334,0.5,budget_sweep,1.0,15,0.1008114877112763,0.25,0.1070032822554955,1.0,1.0,1,,0
4,,0.0,4.0,,base,0.08682291333981802,,0.0,calibrated_clipped,1.3862943611198906,,0.7083333333333334,0.5,budget_sweep,1.0,15,0.1008114877112763,0.25,0.1070032822554955,1.0,1.0,1,,0
4,,0.0,4.0,,base,0.08682291333981802,,0.0,diversity_constrained,1.3862943611198906,,0.7083333333333334,0.5,budget_sweep,1.0,15,0.1008114877112763,0.25,0.1070032822554955,1.0,1.0,1,,0
8,,0.0,8.0,,base,0.10416724143637435,,1.0,min_energy,2.0794415416798357,,0.6041666666666667,0.375,budget_sweep,0.8095238095238095,15,0.08346715961471998,0.125,0.15979372189479565,0.8333333333333334,0.0,5,,0
8,,0.0,8.0,,base,0.08682291333981802,,1.0,calibrated_clipped,2.0794415416798357,,0.6041666666666667,0.375,budget_sweep,0.8095238095238095,15,0.1008114877112763,0.125,0.1070032822554955,1.0,1.0,1,,0
8,,0.0,8.0,,base,0.10416724143637435,,1.0,diversity_constrained,2.0794415416798357,,0.6041666666666667,0.375,budget_sweep,0.8095238095238095,15,0.08346715961471998,0.125,0.15979372189479565,0.8333333333333334,0.0,5,,0
16,,1.0,16.0,,base,1.624056113496805,,1.0,min_energy,2.772588722239781,,0.5625,0.375,budget_sweep,0.4264705882352941,15,-1.4646220416077,0.0625,1.066793068939768,0.0,0.0,13,,0
16,,0.0,16.0,,base,0.12989847241467506,,1.0,calibrated_clipped,2.772588722239781,,0.5625,0.375,budget_sweep,0.4264705882352941,15,0.02953559947442993,0.0625,0.13836407107796597,1.0,1.0,9,,0
16,,1.0,16.0,,base,1.624056113496805,,1.0,diversity_constrained,2.772588722239781,,0.5625,0.375,budget_sweep,0.4264705882352941,15,-1.4646220416077,0.0625,1.066793068939768,0.0,0.0,13,,0
32,,1.0,32.0,,base,1.9067069105382877,,1.0,min_energy,3.4657359027997265,,0.5052083333333333,0.375,budget_sweep,0.1374633431085044,15,-1.7773131746827315,0.03125,1.1492534507420993,0.0,0.0,31,,0
32,,1.0,32.0,,base,1.5913518935912543,,1.0,calibrated_clipped,3.4657359027997265,,0.5052083333333333,0.375,budget_sweep,0.1374633431085044,15,-1.4619581577356984,0.03125,0.939196511361486,0.33333333333333337,0.0,15,,0
32,,1.0,32.0,,base,1.8800089613861588,,1.0,diversity_constrained,3.4657359027997265,,0.5052083333333333,0.375,budget_sweep,0.1374633431085044,15,-1.750615225530603,0.03125,1.1093643755767424,0.0,0.0,22,,0
64,,1.0,64.0,,base,2.098796411107846,,1.0,min_energy,4.115561384574677,,0.4635416666666667,0.359375,budget_sweep,0.3181318681318681,15,-1.9520000000000008,0.03125,1.3500000000000003,0.0,0.0,52,,0
64,,0.0,64.0,,base,0.13722843955055747,,1.0,calibrated_clipped,4.115561384574677,,0.4635416666666667,0.359375,budget_sweep,0.3181318681318681,15,0.009567971557287981,0.015625,0.12786183994754016,1.0,1.0,43,,0
64,,1.0,64.0,,base,1.9868604104017495,,1.0,diversity_constrained,4.115561384574677,,0.4635416666666667,0.359375,budget_sweep,0.3181318681318681,15,-1.840063999293904,0.03125,1.213903556544757,0.0,0.0,46,,0
